,Unnamed: 0,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1624,1624,1463,Harboes Bryggeri A/S,1122237581,1.5,2.0,2.0,bark,Euro Pale Lager,2.0,1.0,Harboe Pilsner,5.0,22817
1625,1625,1463,Harboes Bryggeri A/S,1308535960,2.5,2.0,3.0,stjaernstoft,Euro Pale Lager,3.0,2.5,"Harboe Classic 2,8%",2.8,53959
1626,1626,1463,Harboes Bryggeri A/S,1259784301,3.0,2.5,3.0,bark,Euro Pale Lager,3.0,2.5,"Harboe Classic 2,8%",2.8,53959
1627,1627,1454,Broad Ripple Brew Pub,1216943757,4.0,3.5,4.0,schoolcb,American Amber / Red Lager,4.0,4.5,Amarillo Lager,5.0,43516
1628,1628,1454,Broad Ripple Brew Pub,1215108987,5.0,4.5,4.0,JamesS,American Amber / Red Lager,4.0,4.5,Amarillo Lager,5.0,43516
1629,1629,1454,Broad Ripple Brew Pub,1216944537,4.0,3.5,4.0,schoolcb,Scottish Ale,4.0,3.5,Replic Ale,5.7,43945
1630,1630,1454,Broad Ripple Brew Pub,1248562709,4.5,3.5,4.5,1fastz28,Witbier,3.5,4.0,Wheat Beer,4.5,10649
1631,1631,1454,Broad Ripple Brew Pub,1217031003,3.0,3.5,3.5,schoolcb,Witbier,3.0,3.0,Wheat Beer,4.5,10649
1632,1632,1454,Broad Ripple Brew Pub,1215108431,3.0,3.5,3.5,JamesS,Witbier,4.0,3.0,Wheat Beer,4.5,10649
1633,1633,1454,Broad Ripple Brew Pub,1156183442,2.5,2.5,4.0,Generik420,Witbier,2.5,2.0,Wheat Beer,4.5,10649
1634,1634,1454,Broad Ripple Brew Pub,1074524962,3.0,3.0,3.0,Dogbrick,Witbier,3.0,3.0,Wheat Beer,4.5,10649
1635,1635,1454,Broad Ripple Brew Pub,1056555383,1.0,2.0,2.0,TheDM,Witbier,2.0,1.0,Wheat Beer,4.5,10649
1636,1636,1454,Broad Ripple Brew Pub,1317731732,4.0,4.0,3.5,JamesS,Märzen / Oktoberfest,4.5,4.0,Oktoberfest,5.5,13289
1637,1637,1454,Broad Ripple Brew Pub,1189969120,4.5,3.5,3.5,danielocean03,Märzen / Oktoberfest,4.0,3.5,Oktoberfest,5.5,13289
1638,1638,1454,Broad Ripple Brew Pub,1161112399,4.5,4.5,4.0,BlackAngus,Märzen / Oktoberfest,4.0,4.5,Oktoberfest,5.5,13289
1639,1639,1454,Broad Ripple Brew Pub,1160959471,4.5,3.5,3.5,danielocean03,Märzen / Oktoberfest,4.0,3.5,Oktoberfest,5.5,13289
1640,1640,1454,Broad Ripple Brew Pub,1299186682,4.5,4.0,4.0,JamesS,American Black Ale,4.5,4.0,Black IPA,6.0,66855
1641,1641,1454,Broad Ripple Brew Pub,1160669337,5.0,3.5,4.5,RustyShackleford,Märzen / Oktoberfest,4.0,4.5,Oktoberfest,5.5,13289
1642,1642,1454,Broad Ripple Brew Pub,1065483023,3.5,4.0,4.0,zerk,Märzen / Oktoberfest,3.5,3.5,Oktoberfest,5.5,13289
1643,1643,1454,Broad Ripple Brew Pub,1294325047,4.5,4.0,4.0,JamesS,Saison / Farmhouse Ale,4.0,4.5,Winter Wheat,5.0,65089
1644,1644,1454,Broad Ripple Brew Pub,1230309606,3.5,3.5,3.5,tmoneyba,English Brown Ale,3.5,3.5,Broad Ripple Diving Duck American Brown Ale,,15475
1645,1645,1454,Broad Ripple Brew Pub,1154268715,2.0,3.0,3.5,mcallister,English Brown Ale,3.0,2.5,Broad Ripple Diving Duck American Brown Ale,,15475
1646,1646,1454,Broad Ripple Brew Pub,1074525161,4.0,3.5,4.0,Dogbrick,English Brown Ale,4.0,4.0,Broad Ripple Diving Duck American Brown Ale,,15475
1647,1647,1454,Broad Ripple Brew Pub,1228002759,4.5,4.0,4.0,baos,American Stout,3.5,4.0,Broad Ripple Stout,,15476
1648,1648,1454,Broad Ripple Brew Pub,1074525258,4.0,4.5,4.5,Dogbrick,American Stout,4.0,4.0,Broad Ripple Stout,,15476
1649,1649,1454,Broad Ripple Brew Pub,1294015618,5.0,4.0,4.5,JamesS,English Strong Ale,4.0,4.5,Limping Mallard,7.7,63460
1650,1650,1454,Broad Ripple Brew Pub,1289592403,5.0,4.5,4.5,ktrillionaire,English Strong Ale,5.0,5.0,Limping Mallard,7.7,63460
1651,1651,1454,Broad Ripple Brew Pub,1299278182,4.0,3.5,3.5,robwestcott,American Black Ale,4.0,4.0,Black IPA,6.0,66855
1652,1652,1454,Broad Ripple Brew Pub,1299215027,2.0,2.5,2.5,Kasia,American Black Ale,3.0,3.0,Black IPA,6.0,66855
1653,1653,1454,Broad Ripple Brew Pub,1288537402,4.5,4.0,4.5,908carson,English Strong Ale,4.5,5.0,Bigger Boy's Beer,8.4,63020
1654,1654,1454,Broad Ripple Brew Pub,1318962300,5.0,4.0,4.5,JamesS,American Pale Ale (APA),5.0,5.0,Extra Pale Ale,5.0,38414
1655,1655,1454,Broad Ripple Brew Pub,1188254533,3.5,3.5,4.0,rhoadsrage,American Pale Ale (APA),3.5,4.0,Extra Pale Ale,5.0,38414
1656,1656,1454,Broad Ripple Brew Pub,1268435695,5.0,5.0,4.5,908carson,American Porter,5.0,4.5,Monon Porter,6.0,39008
1657,1657,1454,Broad Ripple Brew Pub,1263686228,3.5,4.0,3.5,thedrewski86,American Porter,3.5,4.0,Monon Porter,6.0,39008
1658,1658,1454,Broad Ripple Brew Pub,1196544317,4.5,3.5,3.0,danielocean03,American Porter,4.0,3.5,Monon Porter,6.0,39008
1659,1659,1454,Broad Ripple Brew Pub,1191940359,5.0,4.0,4.5,JamesS,American Porter,5.0,4.5,Monon Porter,6.0,39008
1660,1660,1454,Broad Ripple Brew Pub,1295878422,5.0,4.0,4.0,JamesS,Märzen / Oktoberfest,5.0,4.0,Marzen,5.2,65568
1661,1661,1454,Broad Ripple Brew Pub,1289594919,2.0,2.0,3.0,ktrillionaire,American IPA,3.0,2.5,I.P.A.,6.2,6825
1662,1662,1454,Broad Ripple Brew Pub,1275360527,1.5,2.0,2.5,alleykatking,American IPA,2.5,3.0,I.P.A.,6.2,6825
1663,1663,1454,Broad Ripple Brew Pub,1274740443,2.0,1.5,3.0,mynie,American IPA,2.5,2.0,I.P.A.,6.2,6825
1664,1664,1454,Broad Ripple Brew Pub,1263686489,3.5,3.5,3.5,thedrewski86,American IPA,3.5,4.0,I.P.A.,6.2,6825
1665,1665,1454,Broad Ripple Brew Pub,1259532850,2.0,3.0,2.0,Tode,American IPA,2.5,2.0,I.P.A.,6.2,6825
1666,1666,1454,Broad Ripple Brew Pub,1244846380,2.5,2.0,3.0,BrewIndy,American IPA,3.0,4.0,I.P.A.,6.2,6825
1667,1667,1454,Broad Ripple Brew Pub,1235251655,4.0,3.5,2.5,FtownThrowDown,American IPA,4.0,3.0,I.P.A.,6.2,6825
1668,1668,1454,Broad Ripple Brew Pub,1231353495,3.5,3.0,3.5,hopdog,American IPA,3.0,3.5,I.P.A.,6.2,6825
1669,1669,1454,Broad Ripple Brew Pub,1217031427,3.5,4.0,3.5,schoolcb,American IPA,3.0,3.0,I.P.A.,6.2,6825
1670,1670,1454,Broad Ripple Brew Pub,1191939582,5.0,3.0,4.0,JamesS,American IPA,4.0,4.0,I.P.A.,6.2,6825
1671,1671,1454,Broad Ripple Brew Pub,1153230304,3.5,3.5,3.5,BlackAngus,American IPA,3.0,3.5,I.P.A.,6.2,6825
1672,1672,1454,Broad Ripple Brew Pub,1145215386,4.0,4.0,4.0,woodychandler,American IPA,4.0,4.5,I.P.A.,6.2,6825
1673,1673,1454,Broad Ripple Brew Pub,1138156848,4.0,4.0,3.0,Bierguy5,American IPA,3.5,4.0,I.P.A.,6.2,6825
1674,1674,1454,Broad Ripple Brew Pub,1136768731,3.0,3.5,3.5,blitheringidiot,American IPA,4.0,3.5,I.P.A.,6.2,6825
1675,1675,1454,Broad Ripple Brew Pub,1074525091,4.0,4.0,3.5,Dogbrick,American IPA,3.5,3.5,I.P.A.,6.2,6825
1676,1676,1454,Broad Ripple Brew Pub,1035444416,4.0,3.5,4.0,zerk,American IPA,3.5,3.5,I.P.A.,6.2,6825
1677,1677,1454,Broad Ripple Brew Pub,1299280554,3.5,3.5,3.5,robwestcott,American Porter,3.5,3.5,Jack Daniels Barrel Aged Porter,6.0,66857
1678,1678,1454,Broad Ripple Brew Pub,1299188185,5.0,5.0,4.0,JamesS,American Porter,4.0,5.0,Jack Daniels Barrel Aged Porter,6.0,66857
1679,1679,1454,Broad Ripple Brew Pub,1292279279,5.0,4.5,5.0,JamesS,English Strong Ale,4.0,4.0,Bigger Boy's Beer,8.4,63020
1680,1680,1454,Broad Ripple Brew Pub,1288489750,2.5,4.0,3.5,salvo,English Strong Ale,4.0,3.5,Bigger Boy's Beer,8.4,63020
1681,1681,1454,Broad Ripple Brew Pub,1074525360,4.0,4.0,4.0,Dogbrick,English Barleywine,4.0,4.0,Broad Ripple Ankle Biter 2003,,15477
1682,1682,1454,Broad Ripple Brew Pub,1320696088,4.5,4.0,4.0,JamesS,Milk / Sweet Stout,4.5,4.5,Sparky's Chocolate Milk Stout,5.6,74998
1683,1683,1454,Broad Ripple Brew Pub,1259462590,4.0,4.0,4.5,Brettster,English Dark Mild Ale,3.5,4.0,Red Bird Mild,,31838
1684,1684,1454,Broad Ripple Brew Pub,1235260562,4.0,4.0,4.0,tmoneyba,English Dark Mild Ale,3.5,4.0,Red Bird Mild,,31838
1685,1685,1454,Broad Ripple Brew Pub,1215108236,5.0,4.0,4.0,JamesS,English Dark Mild Ale,4.5,4.5,Red Bird Mild,,31838
1686,1686,1454,Broad Ripple Brew Pub,1153624636,3.5,3.5,3.0,BlackAngus,English Dark Mild Ale,3.0,3.5,Red Bird Mild,,31838
1687,1687,1454,Broad Ripple Brew Pub,1245695854,4.5,5.0,4.5,mikesgroove,Russian Imperial Stout,4.5,4.5,Broad Ripple Evilsizors Russian Imperial Stout,10.5,49038
1688,1688,1454,Broad Ripple Brew Pub,1239235009,4.0,4.5,4.5,sprinkle,Russian Imperial Stout,4.0,5.0,Broad Ripple Evilsizors Russian Imperial Stout,10.5,49038
1689,1689,1454,Broad Ripple Brew Pub,1316545215,4.0,3.5,3.0,JamesS,Hefeweizen,4.0,4.5,Hefe Weizen,4.5,73291
1690,1690,1454,Broad Ripple Brew Pub,1191939714,3.5,3.5,3.5,JamesS,German Pilsener,3.5,3.5,Pilsner,5.2,31935
1691,1691,1454,Broad Ripple Brew Pub,1158321776,2.0,4.0,2.0,BlackAngus,German Pilsener,3.0,2.5,Pilsner,5.2,31935
1692,1692,1454,Broad Ripple Brew Pub,1171223444,3.5,3.5,3.5,beveritt,English Barleywine,3.5,4.0,"Ankle Biter Ale ""06",,35229
1693,1693,1454,Broad Ripple Brew Pub,1171223155,4.0,4.0,3.5,beveritt,English Barleywine,4.0,4.0,Ankle Biter Ale '07,9.8,35228
1694,1694,1454,Broad Ripple Brew Pub,1295991277,5.0,4.0,4.5,JamesS,American Pale Ale (APA),4.5,5.0,Amarillo Single Hop Pale Ale,5.0,65636
1695,1695,1454,Broad Ripple Brew Pub,1298059262,5.0,4.0,4.0,JamesS,American Double / Imperial IPA,4.5,4.5,Hopcicle Double IPA,9.0,55445
1696,1696,1454,Broad Ripple Brew Pub,1276566829,4.0,3.5,4.0,tmoneyba,American Double / Imperial IPA,3.5,4.0,Hopcicle Double IPA,9.0,55445
1697,1697,1454,Broad Ripple Brew Pub,1268435392,4.5,5.0,5.0,908carson,American Double / Imperial IPA,4.5,4.5,Hopcicle Double IPA,9.0,55445
1698,1698,1454,Broad Ripple Brew Pub,1264536415,4.5,4.0,4.5,brundo4,American Double / Imperial IPA,4.0,4.0,Hopcicle Double IPA,9.0,55445
1699,1699,1454,Broad Ripple Brew Pub,1263685665,4.0,4.5,4.0,thedrewski86,American Double / Imperial IPA,4.0,4.5,Hopcicle Double IPA,9.0,55445
1700,1700,1454,Broad Ripple Brew Pub,1292279460,4.5,5.0,4.0,JamesS,Fruit / Vegetable Beer,5.0,4.5,Apple Chucker,5.5,64379
1701,1701,1454,Broad Ripple Brew Pub,1298059701,5.0,4.0,4.0,JamesS,American Double / Imperial Stout,5.0,4.5,Ackerman's Imperial Double Stout (Winterfest Replicale 2011),8.0,66430
1702,1702,1454,Broad Ripple Brew Pub,1289596713,5.0,3.5,3.0,ktrillionaire,Kölsch,4.5,4.5,Kölsch,,63470
1703,1703,1454,Broad Ripple Brew Pub,1265984401,5.0,3.0,4.5,Brettster,American Porter,4.0,4.0,Porter,,9545
1704,1704,1454,Broad Ripple Brew Pub,1188255861,4.0,4.0,3.5,rhoadsrage,American Porter,4.0,4.0,Porter,,9545
1705,1705,1454,Broad Ripple Brew Pub,1154268934,4.0,3.5,4.0,mcallister,American Porter,4.0,4.0,Porter,,9545
1706,1706,1454,Broad Ripple Brew Pub,1153230547,4.0,3.5,3.5,BlackAngus,American Porter,3.5,4.0,Porter,,9545
1707,1707,1454,Broad Ripple Brew Pub,1051169805,4.0,3.0,4.0,zerk,American Porter,4.0,4.0,Porter,,9545
1708,1708,1454,Broad Ripple Brew Pub,1279124302,5.0,5.0,4.0,ktrillionaire,Extra Special / Strong Bitter (ESB),5.0,4.5,E.S.B.,5.6,6824
1709,1709,1454,Broad Ripple Brew Pub,1263684845,4.0,4.5,4.0,thedrewski86,Extra Special / Strong Bitter (ESB),4.0,4.5,E.S.B.,5.6,6824
1710,1710,1454,Broad Ripple Brew Pub,1243207240,3.5,3.0,3.5,cnally,Extra Special / Strong Bitter (ESB),3.5,4.5,E.S.B.,5.6,6824
1711,1711,1454,Broad Ripple Brew Pub,1217031295,4.0,3.0,3.5,schoolcb,Extra Special / Strong Bitter (ESB),3.5,3.5,E.S.B.,5.6,6824
1712,1712,1454,Broad Ripple Brew Pub,1191939854,4.5,4.0,4.0,JamesS,Extra Special / Strong Bitter (ESB),4.5,4.0,E.S.B.,5.6,6824
1713,1713,1454,Broad Ripple Brew Pub,1188255321,4.0,3.5,4.0,rhoadsrage,Extra Special / Strong Bitter (ESB),4.0,3.5,E.S.B.,5.6,6824
1714,1714,1454,Broad Ripple Brew Pub,1299273020,4.0,3.5,4.5,robwestcott,American Double / Imperial Stout,4.0,4.0,Ackerman's Imperial Double Stout (Indiana Replicale 2011),8.0,66889
1715,1715,1454,Broad Ripple Brew Pub,1303400336,5.0,4.0,4.5,JamesS,English Bitter,5.0,4.5,T.J.'s Best Bitter,5.3,16491
1716,1716,1454,Broad Ripple Brew Pub,1166540267,5.0,3.0,4.0,Ricochet,Extra Special / Strong Bitter (ESB),4.0,4.5,E.S.B.,5.6,6824
1717,1717,1454,Broad Ripple Brew Pub,1156176091,5.0,4.5,4.5,Generik420,Extra Special / Strong Bitter (ESB),4.5,5.0,E.S.B.,5.6,6824
1718,1718,1454,Broad Ripple Brew Pub,1153230026,4.0,4.0,3.5,BlackAngus,Extra Special / Strong Bitter (ESB),4.0,4.5,E.S.B.,5.6,6824
1719,1719,1454,Broad Ripple Brew Pub,1122604269,4.5,4.0,3.5,Bierguy5,Extra Special / Strong Bitter (ESB),4.0,4.0,E.S.B.,5.6,6824
1720,1720,1454,Broad Ripple Brew Pub,1075607242,4.5,4.0,4.0,Jon,Extra Special / Strong Bitter (ESB),4.0,4.5,E.S.B.,5.6,6824
1721,1721,1454,Broad Ripple Brew Pub,1074525053,4.0,4.0,3.5,Dogbrick,Extra Special / Strong Bitter (ESB),3.5,4.0,E.S.B.,5.6,6824
1722,1722,1454,Broad Ripple Brew Pub,1036908893,4.5,3.5,4.0,Viking,Extra Special / Strong Bitter (ESB),4.0,4.5,E.S.B.,5.6,6824
1723,1723,1454,Broad Ripple Brew Pub,1035443883,4.5,4.0,4.0,zerk,Extra Special / Strong Bitter (ESB),4.0,5.0,E.S.B.,5.6,6824
1724,1724,1454,Broad Ripple Brew Pub,1289595481,5.0,4.0,3.5,ktrillionaire,Schwarzbier,4.0,4.0,Replic Ale (2010),,63467
1725,1725,1454,Broad Ripple Brew Pub,1299187586,5.0,4.0,3.5,JamesS,California Common / Steam Beer,5.0,4.0,California Common,5.0,66856
1726,1726,1454,Broad Ripple Brew Pub,1270407482,4.0,4.0,4.0,mynie,Irish Dry Stout,4.0,4.0,Finneen's Auld Sod Stout,4.8,43364
1727,1727,1454,Broad Ripple Brew Pub,1254799511,3.0,2.5,3.5,heliosphann,English Bitter,3.5,2.5,T.J.'s Best Bitter,5.3,16491
1728,1728,1454,Broad Ripple Brew Pub,1214320926,4.0,4.0,4.0,leftmindedrighty,English Bitter,4.0,4.5,T.J.'s Best Bitter,5.3,16491
1729,1729,1454,Broad Ripple Brew Pub,1182392570,5.0,5.0,5.0,shbobdb,English Bitter,5.0,5.0,T.J.'s Best Bitter,5.3,16491
1730,1730,1454,Broad Ripple Brew Pub,1153231062,4.0,3.0,3.5,BlackAngus,English Bitter,3.5,3.5,T.J.'s Best Bitter,5.3,16491
1731,1731,1454,Broad Ripple Brew Pub,1143421768,4.5,3.5,4.0,Sephiroth,English Bitter,4.0,4.0,T.J.'s Best Bitter,5.3,16491
1732,1732,1454,Broad Ripple Brew Pub,1122604083,4.5,4.0,3.5,Bierguy5,English Bitter,5.0,4.0,T.J.'s Best Bitter,5.3,16491
1733,1733,1454,Broad Ripple Brew Pub,1079113268,4.5,4.0,4.0,zerk,English Bitter,4.0,4.5,T.J.'s Best Bitter,5.3,16491
1734,1734,1454,Broad Ripple Brew Pub,1217030771,4.0,3.5,3.0,schoolcb,American Pale Ale (APA),3.5,3.5,Broad Ripple Lawnmower Pale Ale,5.0,15474
1735,1735,1454,Broad Ripple Brew Pub,1193329038,4.0,3.5,4.0,Shades,American Pale Ale (APA),4.0,4.0,Broad Ripple Lawnmower Pale Ale,5.0,15474
1736,1736,1454,Broad Ripple Brew Pub,1191939454,3.5,3.5,3.5,JamesS,American Pale Ale (APA),4.0,4.0,Broad Ripple Lawnmower Pale Ale,5.0,15474
1737,1737,1454,Broad Ripple Brew Pub,1153229507,4.0,3.5,3.5,BlackAngus,American Pale Ale (APA),3.5,3.5,Broad Ripple Lawnmower Pale Ale,5.0,15474
1738,1738,1454,Broad Ripple Brew Pub,1074524925,3.0,3.0,3.0,Dogbrick,American Pale Ale (APA),2.5,3.0,Broad Ripple Lawnmower Pale Ale,5.0,15474
1739,1739,1454,Broad Ripple Brew Pub,1287451400,5.0,5.0,4.0,JamesS,Irish Dry Stout,4.5,5.0,Finneen's Auld Sod Stout,4.8,43364
1740,1740,2055,Bernard Family Brewery,1300802828,4.0,4.0,4.5,ReluctantScooper,Czech Pilsener,3.5,3.5,Bernard Nefiltrovaný (unfiltered),,25546
1741,1741,1454,Broad Ripple Brew Pub,1214321925,4.5,4.5,4.0,leftmindedrighty,Irish Dry Stout,4.0,4.5,Finneen's Auld Sod Stout,4.8,43364
1742,1742,1454,Broad Ripple Brew Pub,1262208676,3.0,3.5,4.0,JamesS,American Double / Imperial Stout,3.0,3.0,2001 - A Stout Odyssey,8.0,55096
1743,1743,1454,Broad Ripple Brew Pub,1191940108,4.0,3.5,4.0,JamesS,Altbier,3.5,4.0,Herr Kevin's Alt Bier,5.2,39007
1744,1744,1454,Broad Ripple Brew Pub,1323979200,5.0,4.5,4.0,JamesS,Euro Dark Lager,4.5,5.0,Black Heart Lager,5.9,43944
1745,1745,1454,Broad Ripple Brew Pub,1244846579,4.5,4.0,3.0,BrewIndy,Euro Dark Lager,4.5,4.5,Black Heart Lager,5.9,43944
1746,1746,1454,Broad Ripple Brew Pub,1243205984,3.5,2.5,3.0,cnally,Euro Dark Lager,2.0,4.0,Black Heart Lager,5.9,43944
1747,1747,1454,Broad Ripple Brew Pub,1234549968,4.0,4.0,4.0,tmoneyba,Euro Dark Lager,4.0,4.0,Black Heart Lager,5.9,43944
1748,1748,1454,Broad Ripple Brew Pub,1216944291,4.0,4.0,3.5,schoolcb,Euro Dark Lager,3.5,4.0,Black Heart Lager,5.9,43944
1749,1749,1454,Broad Ripple Brew Pub,1264534216,4.5,4.0,4.0,brundo4,Scotch Ale / Wee Heavy,3.5,4.0,Wee Alec Heavy,7.7,8284
1750,1750,1454,Broad Ripple Brew Pub,1262208342,5.0,4.5,5.0,JamesS,Scotch Ale / Wee Heavy,5.0,4.5,Wee Alec Heavy,7.7,8284
1751,1751,1454,Broad Ripple Brew Pub,1171332015,3.0,2.5,3.0,beveritt,Scotch Ale / Wee Heavy,3.0,3.5,Wee Alec Heavy,7.7,8284
1752,1752,1454,Broad Ripple Brew Pub,1153231443,4.0,4.0,3.5,BlackAngus,Scotch Ale / Wee Heavy,4.0,4.5,Wee Alec Heavy,7.7,8284
1753,1753,1454,Broad Ripple Brew Pub,1138130168,4.0,4.0,4.0,Bierguy5,Scotch Ale / Wee Heavy,3.5,4.0,Wee Alec Heavy,7.7,8284
1754,1754,1454,Broad Ripple Brew Pub,1104559525,5.0,5.0,4.5,RustyShackleford,Scotch Ale / Wee Heavy,4.5,4.5,Wee Alec Heavy,7.7,8284
1755,1755,1454,Broad Ripple Brew Pub,1043771857,3.5,4.0,4.0,zerk,Scotch Ale / Wee Heavy,4.5,4.0,Wee Alec Heavy,7.7,8284
1756,1756,1454,Broad Ripple Brew Pub,1294324816,5.0,4.5,4.5,JamesS,English Pale Ale,5.0,4.0,Lawn Mower Pale Ale,5.0,61478
1757,1757,1454,Broad Ripple Brew Pub,1283115229,4.5,4.0,4.0,brundo4,English Pale Ale,4.0,3.5,Lawn Mower Pale Ale,5.0,61478
1758,1758,1454,Broad Ripple Brew Pub,1316545078,4.5,4.0,4.0,JamesS,American Porter,5.0,4.0,Bjava Porter,6.0,73290
1759,1759,1454,Broad Ripple Brew Pub,1244846124,4.5,4.0,4.0,BrewIndy,American Pale Ale (APA),5.0,4.5,Dual Citizenship Ale,5.5,39009
1760,1760,1454,Broad Ripple Brew Pub,1191940494,4.0,4.0,4.0,JamesS,American Pale Ale (APA),4.0,4.5,Dual Citizenship Ale,5.5,39009
1761,1761,1454,Broad Ripple Brew Pub,1156178493,4.5,4.0,4.0,Generik420,English Pale Ale,4.5,4.5,15th Anniversary,,27918
1762,1762,1454,Broad Ripple Brew Pub,1137722353,3.5,3.0,3.5,blitheringidiot,English Pale Ale,3.5,3.5,15th Anniversary,,27918
1763,1763,1454,Broad Ripple Brew Pub,1156177895,5.0,4.5,4.5,Generik420,Saison / Farmhouse Ale,4.5,5.0,Farmhouse Ale,5.9,32306
1764,1764,1454,Broad Ripple Brew Pub,1155747089,5.0,4.0,4.0,BlackAngus,Saison / Farmhouse Ale,4.0,4.5,Farmhouse Ale,5.9,32306
1765,1765,1454,Broad Ripple Brew Pub,1321646001,5.0,4.0,4.5,JamesS,American Pale Ale (APA),4.0,4.5,Centennial Pale Ale,5.0,75449
1766,1766,1454,Broad Ripple Brew Pub,1294013791,5.0,4.0,4.0,JamesS,American Pale Ale (APA),4.5,4.5,Wobbly Bob APA,5.5,15660
1767,1767,1454,Broad Ripple Brew Pub,1289594316,5.0,4.0,4.0,ktrillionaire,American Pale Ale (APA),4.0,4.5,Wobbly Bob APA,5.5,15660
1768,1768,1454,Broad Ripple Brew Pub,1288538410,5.0,5.0,5.0,908carson,American Pale Ale (APA),5.0,5.0,Wobbly Bob APA,5.5,15660
1769,1769,1454,Broad Ripple Brew Pub,1259533123,4.5,4.5,4.5,Tode,American Pale Ale (APA),4.0,5.0,Wobbly Bob APA,5.5,15660
1770,1770,1454,Broad Ripple Brew Pub,1258169804,4.5,3.5,3.5,alleykatking,American Pale Ale (APA),4.0,4.0,Wobbly Bob APA,5.5,15660
1771,1771,1454,Broad Ripple Brew Pub,1075607859,4.0,4.0,4.0,Jon,American Pale Ale (APA),3.5,3.5,Wobbly Bob APA,5.5,15660
1772,1772,1454,Broad Ripple Brew Pub,1075563582,5.0,4.5,4.5,zerk,American Pale Ale (APA),4.5,4.5,Wobbly Bob APA,5.5,15660
1773,1773,1454,Broad Ripple Brew Pub,1075757551,4.0,4.0,4.0,zerk,English Barleywine,4.5,4.0,Broad Ripple Ankle Biter 2004,,15478
1774,1774,1454,Broad Ripple Brew Pub,1075606852,4.0,4.0,4.5,Jon,English Barleywine,4.0,4.0,Broad Ripple Ankle Biter 2004,,15478
1775,1775,1454,Broad Ripple Brew Pub,1074525457,4.5,4.0,3.5,Dogbrick,English Barleywine,4.5,4.0,Broad Ripple Ankle Biter 2004,,15478
1776,1776,1454,Broad Ripple Brew Pub,1318365919,4.5,4.0,4.0,JamesS,Pumpkin Ale,4.5,4.5,Pumpkin Ale,4.5,33272
1777,1777,1454,Broad Ripple Brew Pub,1226623341,3.0,3.0,4.0,tmoneyba,Pumpkin Ale,3.0,2.5,Pumpkin Ale,4.5,33272
1778,1778,1454,Broad Ripple Brew Pub,1161112701,2.0,3.0,3.5,BlackAngus,Pumpkin Ale,3.0,2.0,Pumpkin Ale,4.5,33272
1779,1779,850,Moon River Brewing Company,1256855861,3.0,3.0,4.0,ChainGangGuy,Belgian IPA,3.0,3.5,Georgia Belgique,,53367
1780,1780,850,Moon River Brewing Company,1255487070,3.5,3.0,3.5,glid02,Belgian IPA,4.0,3.5,Georgia Belgique,,53367
1781,1781,850,Moon River Brewing Company,1312424538,3.5,3.5,3.0,jsanford,Witbier,4.0,3.5,Wild Wacky Wit,4.8,19558
1782,1782,850,Moon River Brewing Company,1280283311,2.5,3.0,3.0,donniecuffs,Witbier,2.5,2.5,Wild Wacky Wit,4.8,19558
1783,1783,850,Moon River Brewing Company,1262546712,4.0,3.5,3.5,smcolw,Witbier,4.0,4.0,Wild Wacky Wit,4.8,19558
1784,1784,850,Moon River Brewing Company,1250057146,4.0,3.5,3.0,Hojaminbag,Witbier,3.5,3.5,Wild Wacky Wit,4.8,19558
1785,1785,850,Moon River Brewing Company,1241535468,4.0,3.0,3.5,Ragingbull,Witbier,3.0,4.0,Wild Wacky Wit,4.8,19558
1786,1786,850,Moon River Brewing Company,1130108251,4.0,4.0,4.0,oberon,American Porter,4.5,4.0,The Captain's Porter,6.0,2780
1787,1787,850,Moon River Brewing Company,1234312525,4.0,3.0,3.5,ChainGangGuy,Witbier,3.0,3.0,Wild Wacky Wit,4.8,19558
1788,1788,850,Moon River Brewing Company,1217937280,3.0,3.5,3.0,Gavage,Witbier,3.5,3.0,Wild Wacky Wit,4.8,19558
1789,1789,850,Moon River Brewing Company,1202616505,2.5,3.0,4.0,northyorksammy,Witbier,4.0,3.5,Wild Wacky Wit,4.8,19558
1790,1790,850,Moon River Brewing Company,1194458744,4.0,2.0,3.5,mnfinnkidd,Witbier,3.5,3.0,Wild Wacky Wit,4.8,19558
1791,1791,850,Moon River Brewing Company,1183162559,3.5,2.5,3.5,Mickelswit,Witbier,2.5,3.0,Wild Wacky Wit,4.8,19558
1792,1792,850,Moon River Brewing Company,1167773897,4.0,5.0,4.0,Georgiabeer,Witbier,3.5,4.5,Wild Wacky Wit,4.8,19558
1793,1793,850,Moon River Brewing Company,1156727234,4.5,4.0,3.5,Graebner,Witbier,4.0,4.0,Wild Wacky Wit,4.8,19558
1794,1794,850,Moon River Brewing Company,1146804815,4.5,4.5,4.0,nadiezhda,Witbier,4.0,4.5,Wild Wacky Wit,4.8,19558
1795,1795,850,Moon River Brewing Company,1146631525,4.0,4.5,4.0,sinistrsam,Witbier,4.5,4.5,Wild Wacky Wit,4.8,19558
1796,1796,850,Moon River Brewing Company,1142904893,4.0,4.0,4.0,asabreed,Witbier,3.5,4.0,Wild Wacky Wit,4.8,19558
1797,1797,850,Moon River Brewing Company,1117592175,4.0,3.5,4.0,GusterFan,Witbier,3.0,4.0,Wild Wacky Wit,4.8,19558
